date,session_key,throttle,speed,rpm,brake,n_gear,meeting_key,driver_number,drs,lap_number,weather_date,air_temperature,track_temperature
2024-12-08 14:18:56.284000+00:00,9662,99,230,10740,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:56.484000+00:00,9662,99,235,10878,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:56.964000+00:00,9662,100,246,11312,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:57.364000+00:00,9662,99,253,11635,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:57.524000+00:00,9662,99,256,11746,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:57.884000+00:00,9662,99,263,10466,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:58.044000+00:00,9662,99,267,10806,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:58.284000+00:00,9662,100,270,10831,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:58.444000+00:00,9662,99,272,10831,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:58.684000+00:00,9662,100,274,11045,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:58.924000+00:00,9662,99,278,11105,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:59.204000+00:00,9662,99,282,11314,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:59.604000+00:00,9662,99,286,11469,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:18:59.844000+00:00,9662,99,290,11601,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:00.164000+00:00,9662,99,292,11706,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:00.404000+00:00,9662,99,293,11771,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:00.644000+00:00,9662,99,296,10428,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:00.804000+00:00,9662,99,297,10499,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:01.044000+00:00,9662,99,298,10582,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:01.245000+00:00,9662,99,300,10681,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:01.565000+00:00,9662,99,302,10765,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:01.725000+00:00,9662,99,303,10781,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:01.885000+00:00,9662,99,304,10802,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:02.284000+00:00,9662,99,305,10901,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:02.764000+00:00,9662,99,308,10947,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:03.204000+00:00,9662,99,310,11028,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:03.644000+00:00,9662,99,311,11048,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:03.804000+00:00,9662,99,312,11089,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:04.044000+00:00,9662,99,313,11147,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:04.364000+00:00,9662,99,315,11157,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:04.764000+00:00,9662,99,315,11169,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:04.964000+00:00,9662,99,315,11170,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:05.204000+00:00,9662,99,314,11168,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:05.444000+00:00,9662,99,315,11164,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:05.644000+00:00,9662,99,314,11164,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:05.804000+00:00,9662,99,314,11133,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:05.964000+00:00,9662,99,313,11119,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:06.204000+00:00,9662,99,312,11081,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:06.404000+00:00,9662,99,312,11067,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:06.644000+00:00,9662,99,311,11019,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:06.844000+00:00,9662,100,309,10801,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:07.004000+00:00,9662,8,301,10918,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:07.204000+00:00,9662,0,275,10292,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:07.364000+00:00,9662,0,260,9452,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:07.564000+00:00,9662,0,218,7912,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:07.805000+00:00,9662,0,193,7522,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:08.085000+00:00,9662,0,162,8056,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:08.285000+00:00,9662,0,143,8204,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:08.485000+00:00,9662,0,128,8569,100,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:08.725000+00:00,9662,0,114,8802,100,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:08.925000+00:00,9662,0,104,8808,100,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:09.284000+00:00,9662,0,88,7549,100,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:09.524000+00:00,9662,0,86,7073,100,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:09.764000+00:00,9662,0,79,6063,100,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:10.084000+00:00,9662,0,69,5877,100,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:10.404000+00:00,9662,0,66,5705,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:10.604000+00:00,9662,0,65,5533,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:10.884000+00:00,9662,20,63,5524,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:11.204000+00:00,9662,39,68,6191,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:11.404000+00:00,9662,41,71,6633,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:11.684000+00:00,9662,50,78,7157,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:12.044000+00:00,9662,53,92,8221,0,2,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:12.404000+00:00,9662,27,92,6961,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:12.644000+00:00,9662,25,92,6928,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:12.884000+00:00,9662,25,92,7034,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:13.124000+00:00,9662,24,92,6798,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:13.364000+00:00,9662,39,94,7197,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:13.564000+00:00,9662,46,97,7427,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:13.724000+00:00,9662,52,99,7620,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:13.924000+00:00,9662,62,104,8097,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:14.204000+00:00,9662,71,113,8884,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:14.485000+00:00,9662,78,126,9633,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:14.685000+00:00,9662,81,126,10559,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:14.845000+00:00,9662,91,140,10926,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:15.005000+00:00,9662,99,150,10138,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:15.205000+00:00,9662,99,160,10633,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:15.485000+00:00,9662,99,174,11417,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:15.724000+00:00,9662,99,182,11222,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:15.964000+00:00,9662,99,191,11165,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:16.204000+00:00,9662,99,198,10842,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:16.444000+00:00,9662,99,208,11157,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:16.764000+00:00,9662,99,218,11570,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:17.084000+00:00,9662,99,228,11918,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:17.284000+00:00,9662,99,234,10938,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:17.764000+00:00,9662,99,245,11157,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:18.084000+00:00,9662,99,250,11495,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:18.284000+00:00,9662,99,252,11661,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:18.644000+00:00,9662,99,261,10953,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:19.364000+00:00,9662,99,271,10892,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:19.564000+00:00,9662,100,274,10966,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:19.764000+00:00,9662,100,276,10966,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:20.084000+00:00,9662,99,280,11213,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:20.284000+00:00,9662,99,282,11368,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:20.484000+00:00,9662,99,284,11412,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:20.884000+00:00,9662,99,289,11610,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:21.205000+00:00,9662,99,291,11675,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:21.525000+00:00,9662,99,296,10854,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:21.925000+00:00,9662,99,298,10700,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:22.165000+00:00,9662,99,299,10635,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:22.604000+00:00,9662,99,301,10730,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:22.844000+00:00,9662,99,303,10730,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:23.084000+00:00,9662,99,304,10852,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:23.324000+00:00,9662,99,305,10853,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:23.604000+00:00,9662,99,304,10848,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:23.764000+00:00,9662,97,306,10823,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:24.044000+00:00,9662,99,305,10812,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:24.284000+00:00,9662,99,305,10825,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:24.484000+00:00,9662,100,305,10810,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:24.764000+00:00,9662,99,304,10806,0,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:25.084000+00:00,9662,99,304,10761,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:25.244000+00:00,9662,59,301,10577,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:25.524000+00:00,9662,2,295,9975,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:25.844000+00:00,9662,0,241,8961,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:26.004000+00:00,9662,0,231,9157,100,8,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:26.324000+00:00,9662,0,206,9523,100,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:26.524000+00:00,9662,0,196,10157,100,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:26.804000+00:00,9662,0,183,11264,100,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:27.124000+00:00,9662,0,178,10782,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:27.324000+00:00,9662,1,170,10574,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:27.685000+00:00,9662,18,163,10103,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:27.925000+00:00,9662,51,161,10250,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:28.245000+00:00,9662,56,161,10157,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:28.525000+00:00,9662,61,162,10309,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:28.725000+00:00,9662,61,164,10451,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:28.885000+00:00,9662,60,167,10550,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:29.244000+00:00,9662,56,168,10602,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:29.524000+00:00,9662,64,170,10822,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:29.844000+00:00,9662,63,174,9414,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:30.084000+00:00,9662,65,177,9508,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:30.364000+00:00,9662,74,181,9865,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:30.684000+00:00,9662,74,181,10049,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:30.884000+00:00,9662,76,190,10291,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:31.284000+00:00,9662,83,197,10604,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:31.444000+00:00,9662,99,200,10938,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:31.724000+00:00,9662,99,209,11243,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:32.124000+00:00,9662,99,220,11779,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:32.564000+00:00,9662,99,233,11804,0,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:33.004000+00:00,9662,100,243,11118,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:33.284000+00:00,9662,100,246,11368,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:33.564000+00:00,9662,100,254,11528,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:33.964000+00:00,9662,100,259,11783,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:34.205000+00:00,9662,100,262,11503,0,6,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:34.605000+00:00,9662,100,267,10759,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:34.965000+00:00,9662,100,269,10813,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:35.125000+00:00,9662,100,269,10813,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:35.285000+00:00,9662,100,270,10821,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:35.485000+00:00,9662,100,271,10882,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:35.725000+00:00,9662,100,271,10916,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:36.004000+00:00,9662,100,272,10968,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:36.164000+00:00,9662,100,273,10931,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:36.364000+00:00,9662,100,267,10667,0,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:36.684000+00:00,9662,0,259,10168,100,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:37.364000+00:00,9662,0,201,9065,100,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:37.684000+00:00,9662,0,181,9386,100,7,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:37.844000+00:00,9662,0,171,9456,100,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:38.004000+00:00,9662,0,153,9325,100,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:38.204000+00:00,9662,0,142,10024,100,5,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:38.364000+00:00,9662,0,128,10024,100,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:38.724000+00:00,9662,0,114,8259,100,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:39.004000+00:00,9662,0,108,7730,100,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:39.204000+00:00,9662,0,104,7590,100,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:39.404000+00:00,9662,1,100,7404,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:39.644000+00:00,9662,32,99,7391,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:39.964000+00:00,9662,39,100,7614,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:40.164000+00:00,9662,42,103,7614,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:40.364000+00:00,9662,51,106,8171,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:40.524000+00:00,9662,53,108,8171,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:40.845000+00:00,9662,67,115,9060,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:41.125000+00:00,9662,76,127,9724,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:41.525000+00:00,9662,61,141,10699,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:41.765000+00:00,9662,51,143,10566,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:41.965000+00:00,9662,31,141,10454,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:42.165000+00:00,9662,18,137,10191,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:42.365000+00:00,9662,23,135,9970,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:42.565000+00:00,9662,37,132,10217,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:42.844000+00:00,9662,51,133,10089,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:43.124000+00:00,9662,56,135,10272,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:43.364000+00:00,9662,56,138,10345,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:43.564000+00:00,9662,61,141,10698,0,3,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:44.044000+00:00,9662,63,148,10777,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:44.484000+00:00,9662,50,152,9581,0,4,1252,55,0,51,2024-12-08 14:18:44.678000+00:00,26.0,29.6
2024-12-08 14:19:44.764000+00:00,9662,44,152,9482,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:44.964000+00:00,9662,23,148,9248,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:45.244000+00:00,9662,32,144,9076,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:45.644000+00:00,9662,52,143,9083,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:45.804000+00:00,9662,55,145,9235,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:46.124000+00:00,9662,62,147,9666,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:46.484000+00:00,9662,69,156,10169,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:46.724000+00:00,9662,86,162,10496,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:47.044000+00:00,9662,99,178,11194,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:47.285000+00:00,9662,99,187,11955,0,4,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:47.765000+00:00,9662,99,204,10975,0,5,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:48.085000+00:00,9662,100,214,11448,0,5,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:48.325000+00:00,9662,100,221,11753,0,5,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:48.485000+00:00,9662,100,225,11975,0,5,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
2024-12-08 14:19:48.725000+00:00,9662,100,227,10841,0,6,1252,55,0,51,2024-12-08 14:19:44.678000+00:00,26.0,29.4
